time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3800000000000008,-1.31364034476,0.0498232978708,35.3097455047,6.13325605887,0.302291758322,0.0,-3.09010864626,-0.57127781747,27.0775912083,-0.661239919474,0.326497964096,0.0,900.071020144,-900.250109434,-900.329647655,899.839128578
1.4400000000000008,-1.50774045435,0.0112534927577,36.9403649669,6.09395354091,0.323243511578,0.0,-3.38260731446,-0.720008508331,27.2731675531,-0.669231115319,0.338136592344,0.0,900.578586924,-900.325911967,-899.733657782,899.958011821
1.5000000000000009,-1.71997376759,-0.0374053579301,38.5821020654,6.05387448242,0.346222931417,0.0,-3.69518836473,-0.907994242496,27.4487496888,-0.667206312373,0.354945028691,0.0,900.490828566,-900.451371468,-899.455659041,900.082948408
1.560000000000001,-1.95163628978,-0.0985732253871,40.2338153668,6.01383638908,0.367629987182,0.0,-4.03010587027,-1.13716489381,27.6058118101,-0.66753055099,0.357573827121,0.0,900.474561893,-899.866331403,-899.412219755,899.944739839
1.620000000000001,-2.20406465244,-0.174758129573,41.8944425275,5.97482545722,0.390334273076,0.0,-4.38772646335,-1.4084939217,27.7458370647,-0.679976832229,0.368676183724,0.0,900.38238498,-900.120204533,-899.647760091,899.685154198
1.680000000000001,-2.47867213409,-0.268444885375,43.5629313379,5.94009212296,0.412597614567,0.0,-4.76915576415,-1.71959870886,27.867378911,-0.708186759173,0.371782709131,0.0,900.450109393,-899.868841853,-900.123089206,899.508144342
1.740000000000001,-2.77683326834,-0.381872303675,45.2380600989,5.9031304875,0.435003098105,0.0,-5.17303805119,-2.0669884175,27.9671561533,-0.735179375689,0.374219944638,0.0,900.483776331,-899.877680574,-899.744490804,899.15629004
1.8000000000000012,-3.099946664,-0.517304163641,46.9185363448,5.86580368083,0.458208950346,0.0,-5.60108115312,-2.45305640254,28.0453588552,-0.764941975259,0.382595406826,0.0,900.435826895,-900.073520356,-899.764633429,899.040622245
1.8600000000000012,-3.44951465258,-0.677099078525,48.6030257517,5.82417185972,0.481416811543,0.0,-6.05516533725,-2.88002938399,28.1007459784,-0.78880204638,0.375765624236,0.0,900.626933718,-899.652806817,-899.961475283,899.452213409
1.9200000000000013,-3.82714582808,-0.863862603632,50.2900875866,5.7807262618,0.506137956166,0.0,-6.53691613833,-3.35225533673,28.1306491597,-0.811626606832,0.390762407987,0.0,900.235824149,-900.148446313,-899.894779181,899.404555629
1.9800000000000013,-4.23457347852,-1.08037713585,51.9780864057,5.73287347138,0.529621858523,0.0,-7.04839503737,-3.87260856354,28.1314111805,-0.82297520661,0.387116455873,0.0,900.725222735,-899.890612114,-899.463057379,899.417302532
2.0400000000000014,-4.67358512141,-1.32966943725,53.6651636435,5.68394769797,0.553289525039,0.0,-7.58971296741,-4.4446605671,28.0991122858,-0.831653082253,0.378546775837,0.0,900.917984093,-899.886158534,-899.536550583,899.58574113
2.1000000000000014,-5.14594460756,-1.61477889634,55.3491533237,5.63441190242,0.576601586866,0.0,-8.15972244889,-5.06607872569,28.0276626374,-0.8261424802,0.385905958839,0.0,900.384515071,-900.000014223,-899.468972244,900.085434674
2.1600000000000015,-5.65333257178,-1.93854781651,57.0275472975,5.58554920068,0.600717255812,0.0,-8.75719569934,-5.73231349163,27.9118251018,-0.81806408074,0.39550880561,0.0,900.567177908,-900.280141392,-899.267978577,899.990555972
2.2200000000000015,-6.19735496509,-2.30341768733,58.6975398306,5.5399025213,0.625890386827,0.0,-9.38038786188,-6.43410964721,27.7470786386,-0.839614817569,0.407517252485,0.0,900.480328824,-900.297474682,-899.995321491,899.513942725
2.2800000000000016,-6.77952794674,-2.71120606412,60.3560865566,5.49143983131,0.65598580685,0.0,-10.0301635356,-7.16280809056,27.5296701449,-0.856025449515,0.432366748257,0.0,900.243304003,-900.589060145,-899.876704629,899.583747025
2.3400000000000016,-7.40158314372,-3.16339874286,61.9999208671,5.44786555359,0.681916907837,0.0,-10.7075958947,-7.91164561342,27.2565880335,-0.88782372638,0.430782184206,0.0,900.587623772,-899.872551435,-900.505687007,899.568729457
2.4000000000000017,-8.0648193488,-3.66079878076,63.6256955479,5.4015382788,0.707986819021,0.0,-11.4028847205,-8.66959656814,26.9273503345,-0.917917331673,0.434890182127,0.0,900.583125064,-900.098198014,-900.591587102,899.694731659
2.4600000000000017,-8.77028902462,-4.20384121312,65.2299636977,5.3567103027,0.736724643534,0.0,-12.115460028,-9.43149789044,26.5397229652,-0.954210042098,0.415832701191,0.0,900.895835407,-899.471349621,-900.658901792,899.479832972
2.520000000000002,-9.5189925913,-4.79252961726,66.8092028047,5.30615869183,0.761697672605,0.0,-12.8434074074,-10.1918502537,26.0925739155,-0.983798734546,0.416683682259,0.0,900.12204389,-899.497266769,-900.483410715,899.54171902
2.580000000000002,-10.3118084524,-5.42691243782,68.3597385304,5.24875983806,0.787457944703,0.0,-13.5866953087,-10.955229205,25.5820457678,-0.999039646,0.405861177573,0.0,900.259703576,-899.161198321,-900.094265654,899.707064837
2.640000000000002,-11.1497676367,-6.10718464203,69.8776422982,5.19324152455,0.814391348437,0.0,-14.3474545571,-11.7194440539,25.0050799931,-1.02331867166,0.422300729228,0.0,899.792564608,-899.798024225,-900.31109766,899.537696779
2.700000000000002,-12.0337988579,-6.83299596379,71.3589609239,5.13679634269,0.84399608202,0.0,-15.1225593675,-12.4718576706,24.3625597921,-1.04893683101,0.443757204518,0.0,899.579699424,-899.796178761,-900.244104432,899.389565798
2.760000000000002,-12.9649029461,-7.60337548141,72.7997718838,5.07845550877,0.885193247104,0.0,-15.9187177349,-13.2031480992,23.6545338391,-1.07365768894,0.484387289412,0.0,899.476317081,-900.481835603,-900.257349274,899.410808466
2.820000000000002,-13.944855405,-8.41658604802,74.1960696084,5.01747481878,0.95019586825,0.0,-16.7556624945,-13.8962245197,22.8781733943,-1.09521559384,0.54886513299,0.0,899.003159764,-901.001077783,-900.188503902,899.440757083
2.880000000000002,-14.9767523271,-9.26971722594,75.5436826527,4.95308445023,1.00372142445,0.0,-17.6464782415,-14.5330640988,22.0322836311,-1.10907936142,0.597386648917,0.0,899.208242747,-900.59745723,-900.167946118,899.706244653
2.940000000000002,-16.0631112999,-10.1592143935,76.8386249421,4.89150827757,1.05450374273,0.0,-18.568391739,-15.1064713541,21.1243528149,-1.13473376712,0.638539607702,0.0,899.529006306,-900.648602748,-900.409201572,899.448587008
3.000000000000002,-17.2053979836,-11.0809713662,78.0774963003,4.82349489335,1.1059315791,0.0,-19.5103855311,-15.6075703603,20.1634778977,-1.13909118575,0.677025001278,0.0,899.908547813,-900.944966396,-900.331531523,900.212715245
3.0600000000000023,-18.4047116074,-12.0303678139,79.2572592895,4.75822737476,1.16779046126,0.0,-20.4696191175,-16.0248143364,19.1562908545,-1.15955466387,0.726316675989,0.0,900.023474363,-901.524869289,-900.511917448,899.730662786
3.1200000000000023,-19.6621196382,-13.0017799157,80.3756016903,4.69626641643,1.23957161149,0.0,-21.4470048283,-16.3387853129,18.1187506519,-1.19100952878,0.78329768127,0.0,899.745755429,-901.596658364,-900.707393479,899.452725368
3.1800000000000024,-20.9786849899,-13.9885759941,81.4311717608,4.62554485716,1.30960798031,0.0,-22.4402441416,-16.5374208977,17.0648362661,-1.20171099639,0.834684903301,0.0,899.66287911,-901.332025897,-900.238716793,899.794393422
